CONS_NO,FLAG,DATE,CONSUMPTION,YEAR,MONTH,DAY,DAY_OF_WEEK,ROLL_MEAN_3,ROLL_STD_3,ROLL_MEAN_7,DIFF_1,DAILY_ENERGY,LOAD_FACTOR,MIN_MAX_RATIO,DIFF_3,DIFF_7,VOLATILITY_INDEX,OFFPEAK_3,PEAK_OFFPEAK_RATIO,IFOREST_SCORE,IFOREST_LABEL,IFOREST_ANOMALY
CUST_0019,1,2014-01-11,9.78,2014,1,11,5,12.386666666666663,2.2875605638612817,8.6,-3.540000000000001,9.78,0.6116642958748222,0.0341394025604551,6.139999999999999,4.339999999999999,0.1846792704947213,7.52,1.6471631205673758,0.10680813919976301,1,0
CUST_0019,1,2014-01-12,9.72,2014,1,12,6,10.94,2.061358775177192,9.92,-0.0599999999999987,9.72,0.7055476529160739,0.2588904694167852,-4.34,9.24,0.1884240196688475,7.739999999999999,1.41343669250646,0.09725166393132934,1,0
CUST_0019,1,2014-01-13,8.59,2014,1,13,0,9.363333333333332,0.6703978918025852,9.232857142857142,-1.1300000000000008,8.59,0.6566754724649461,0.2588904694167852,-4.73,-4.8100000000000005,0.0715982084516823,10.340000000000002,0.9055448098001286,0.0881858192318754,1,0
CUST_0019,1,2014-01-14,10.56,2014,1,14,1,9.623333333333331,0.98855112833548,9.952857142857145,1.9700000000000009,10.56,0.707884576305629,0.2588904694167852,0.7800000000000011,5.040000000000001,0.1027243985107876,12.386666666666663,0.7769106566200216,0.07964733600088059,1,0
CUST_0019,1,2014-01-15,9.38,2014,1,15,2,9.51,0.9914131328563374,10.772857142857143,-1.1799999999999995,9.38,0.7662060556797399,0.6109530583214794,-0.3399999999999998,5.74,0.1042495407840523,10.94,0.8692870201096893,0.038325421460329245,1,0
CUST_0019,1,2014-01-16,2.43,2014,1,16,3,7.456666666666668,4.393020980297427,9.111428571428572,-6.950000000000001,2.43,0.6840411840411841,0.1824324324324324,-6.16,-11.63,0.589140051000996,9.363333333333332,0.7963688145247422,0.09002229650291343,1,0
CUST_0019,1,2014-01-17,7.17,2014,1,17,4,6.326666666666667,3.550920068564396,8.232857142857144,4.74,7.17,0.7796266233766235,0.2301136363636363,-3.390000000000001,-6.15,0.5612623922915272,9.623333333333331,0.6574298579840666,0.09095661478065065,1,0
CUST_0019,1,2014-01-18,14.11,2014,1,18,5,7.903333333333333,5.874430468848309,8.851428571428572,6.94,14.11,0.6273159866356182,0.1722182849043232,4.729999999999999,4.33,0.7432851710900433,9.51,0.8310550297932001,0.11224030420883963,1,0
CUST_0019,1,2014-01-19,12.24,2014,1,19,6,11.173333333333332,3.59085412309291,9.211428571428572,-1.8699999999999992,12.24,0.6528298066214439,0.1722182849043232,9.81,2.52,0.321377158988029,7.456666666666668,1.4984354045596775,0.11364596888924,1,0
CUST_0019,1,2014-01-20,11.29,2014,1,20,0,12.546666666666669,1.4347938295564804,9.597142857142856,-0.9500000000000012,11.29,0.6801660423205427,0.1722182849043232,4.119999999999999,2.6999999999999997,0.1143565751506227,6.326666666666667,1.9831401475237087,0.08832496014435492,1,0
CUST_0019,1,2014-01-21,10.12,2014,1,21,1,11.216666666666669,1.061900811438316,9.534285714285714,-1.17,10.12,0.6757112483547636,0.1722182849043232,-3.99,-0.4400000000000013,0.0946716919558676,7.903333333333333,1.4192323913960354,0.10285744569452665,1,0
CUST_0019,1,2014-01-22,10.62,2014,1,22,2,10.676666666666668,0.5870547958524432,9.71142857142857,0.5,10.62,0.6882656677128682,0.1722182849043232,-1.620000000000001,1.2399999999999984,0.0549848388247683,11.173333333333332,0.95554892601432,0.09043206322247044,1,0
CUST_0019,1,2014-01-23,0.94,2014,1,23,3,7.226666666666667,5.450149845034846,9.498571428571427,-9.68,0.94,0.6731801154196618,0.0666194188518781,-10.35,-1.4900000000000002,0.7541720265269621,12.546666666666669,0.5759829968119022,0.06005738169316255,1,0
CUST_0019,1,2014-01-24,14.54,2014,1,24,4,8.7,7.000342848746768,10.551428571428572,13.6,14.54,0.7256828453527217,0.0646492434662998,4.42,7.369999999999999,0.8046371090513527,11.216666666666669,0.775631500742942,0.027747001834589002,1,0
CUST_0019,1,2014-01-25,14.62,2014,1,25,5,10.033333333333331,7.875159257648911,10.624285714285714,0.08,14.62,0.7266953292945085,0.0642954856361149,4.0,0.5099999999999998,0.7848995937856058,10.676666666666668,0.939743990009366,0.04258539931650618,1,0
CUST_0019,1,2014-01-26,14.81,2014,1,26,6,14.656666666666666,0.1386842937514697,10.991428571428573,0.1900000000000012,14.81,0.7421626314266422,0.063470627954085,13.87,2.5700000000000003,0.0094621988004186,7.226666666666667,2.028136531365313,-0.03167834848562545,-1,1
CUST_0019,1,2014-01-27,6.81,2014,1,27,0,12.079999999999998,4.564942496899606,10.35142857142857,-8.0,6.81,0.6989485868621587,0.063470627954085,-7.729999999999999,-4.48,0.3778925908029475,8.7,1.3885057471264366,0.07063214854832295,1,0
CUST_0019,1,2014-01-28,11.35,2014,1,28,1,10.99,4.012131603026004,10.527142857142858,4.54,11.35,0.7108131571332111,0.063470627954085,-3.27,1.2300000000000004,0.3650711194746137,10.033333333333331,1.0953488372093023,0.10438591167768252,1,0
CUST_0019,1,2014-01-29,7.43,2014,1,29,2,8.53,2.4617879681239847,10.071428571428571,-3.92,7.43,0.6800424423651972,0.063470627954085,-7.380000000000001,-3.1899999999999995,0.2886035132618974,14.656666666666666,0.5819877188992495,0.0675561557319822,1,0
CUST_0019,1,2014-01-30,2.97,2014,1,30,3,7.249999999999999,4.192898758615573,10.361428571428572,-4.459999999999999,2.97,0.6996238063084789,0.200540175557056,-3.84,2.03,0.5783308632573204,12.079999999999998,0.6001655629139073,0.08197234927730179,1,0
CUST_0020,1,2014-01-08,10.95,2014,1,8,2,11.223333333333334,3.228689104471551,6.974285714285714,-3.630000000000001,10.95,0.4783460709386635,0.1172839506172839,9.239999999999998,6.509999999999999,0.287676486884902,2.83,3.965842167255595,0.05287947494406464,1,0
CUST_0020,1,2014-01-09,2.15,2014,1,9,3,9.226666666666665,6.391684702277898,6.329999999999999,-8.799999999999999,2.15,0.434156378600823,0.1172839506172839,-5.99,-4.51,0.6927403940330092,3.893333333333333,2.36986301369863,0.06983570089203384,1,0
CUST_0020,1,2014-01-10,11.72,2014,1,10,4,8.273333333333333,5.316919534216527,7.297142857142858,9.57,11.72,0.5004899078973154,0.1172839506172839,-2.8599999999999994,6.7700000000000005,0.6426574779472032,8.143333333333333,1.0159639787146952,0.11444603363540296,1,0
CUST_0020,1,2014-01-11,12.75,2014,1,11,5,8.873333333333333,5.8453086602277295,8.857142857142858,1.0299999999999994,12.75,0.6074857926709779,0.1172839506172839,1.8000000000000007,10.92,0.6587500368400897,11.223333333333334,0.7906147906147906,0.1027705861009966,1,0
CUST_0020,1,2014-01-12,2.74,2014,1,12,6,9.07,5.506078459302953,9.004285714285714,-10.01,2.74,0.6175778953556731,0.1474622770919067,0.5900000000000003,1.0300000000000002,0.6070648797467423,9.226666666666665,0.983020231213873,0.10457315871645384,1,0
CUST_0020,1,2014-01-13,1.55,2014,1,13,0,5.68,6.151642057207162,8.062857142857142,-1.1900000000000002,1.55,0.553008034489516,0.1063100137174211,-10.17,-6.590000000000001,1.0830355734519652,8.273333333333333,0.6865431103948428,0.10143018301709078,1,0
CUST_0020,1,2014-01-14,11.96,2014,1,14,1,5.416666666666667,5.697844621726124,7.688571428571429,10.41,11.96,0.6030252100840336,0.1215686274509803,-0.7899999999999991,-2.619999999999999,1.0519097763186689,8.873333333333333,0.610443275732532,0.09879197418498714,1,0
CUST_0020,1,2014-01-15,1.37,2014,1,15,2,4.96,6.062845866422796,6.32,-10.59,1.37,0.4956862745098039,0.1074509803921568,-1.37,-9.579999999999998,1.22234795694008,9.07,0.5468577728776185,0.07962453696134586,1,0
CUST_0020,1,2014-01-16,3.83,2014,1,16,3,5.72,5.542210750233158,6.560000000000001,2.46,3.83,0.5145098039215688,0.1074509803921568,2.28,1.6800000000000002,0.9689179633274752,5.68,1.0070422535211268,0.1266942978318305,1,0
CUST_0020,1,2014-01-17,1.56,2014,1,17,4,2.2533333333333325,1.3687342084324867,5.1085714285714285,-2.27,1.56,0.400672268907563,0.1074509803921568,-10.4,-10.16,0.6074264238605712,5.416666666666667,0.4159999999999998,0.041792757338369846,1,0
CUST_0020,1,2014-01-18,8.67,2014,1,18,5,4.6866666666666665,3.631588265942783,4.525714285714286,7.109999999999999,8.67,0.3784042044911609,0.1145484949832776,7.3,-4.08,0.7748765859052881,4.96,0.9448924731182796,0.0743153158140864,1,0
CUST_0020,1,2014-01-19,4.3,2014,1,19,6,4.843333333333333,3.586005205424737,4.748571428571429,-4.37,4.3,0.3970377448638318,0.1145484949832776,0.4699999999999997,1.5599999999999996,0.7404002488832906,5.72,0.8467365967365967,0.10754434054294892,1,0
CUST_0020,1,2014-01-20,11.34,2014,1,20,0,8.103333333333332,3.5540446442515754,6.147142857142858,7.04,11.34,0.5139751552795031,0.1145484949832776,9.78,9.79,0.4385904538360645,2.2533333333333325,3.5961538461538467,0.05347724706798862,1,0
CUST_0020,1,2014-01-21,11.31,2014,1,21,1,8.983333333333333,4.055913378430722,6.054285714285714,-0.0299999999999993,11.31,0.5338876291257244,0.1208112874779541,2.640000000000001,-0.6500000000000004,0.45149314045611,4.6866666666666665,1.9167852062588904,0.13201043803709028,1,0
CUST_0020,1,2014-01-22,1.31,2014,1,22,2,7.9866666666666655,5.78218240228837,6.045714285714285,-10.0,1.31,0.5331317712270093,0.1155202821869488,-2.99,-0.06,0.7239794326738361,4.843333333333333,1.6490020646937371,0.10376417857263409,1,0
CUST_0020,1,2014-01-23,1.87,2014,1,23,3,4.829999999999999,5.618825500048919,5.765714285714286,0.56,1.87,0.508440413202318,0.1155202821869488,-9.47,-1.96,1.1633179089128198,8.103333333333332,0.5960510078157137,0.09542296458698762,1,0
CUST_0020,1,2014-01-24,7.89,2014,1,24,4,3.689999999999999,3.6480679818227046,6.670000000000001,6.02,7.89,0.588183421516755,0.1155202821869488,-3.420000000000001,6.33,0.9886363094370476,8.983333333333333,0.410760667903525,0.09992845878354928,1,0
CUST_0020,1,2014-01-25,14.79,2014,1,25,5,8.183333333333332,6.464992910540065,7.544285714285714,6.9,14.79,0.5100936926494736,0.0885733603786342,13.48,6.119999999999999,0.7900195002696618,7.9866666666666655,1.0246243739565943,0.08418717059987074,1,0
CUST_0020,1,2014-01-26,2.34,2014,1,26,6,8.339999999999998,6.237186865887535,7.264285714285714,-12.45,2.34,0.491161982034193,0.0885733603786342,0.4699999999999997,-1.96,0.7478641326004241,4.829999999999999,1.7267080745341614,0.09449440516960811,1,0
CUST_0020,1,2014-01-27,2.02,2014,1,27,0,6.383333333333332,7.282144830565601,5.932857142857143,-0.3199999999999998,2.02,0.4011397662513282,0.0885733603786342,-5.869999999999999,-9.32,1.1408059786786844,3.689999999999999,1.7299006323396569,0.05754154330649064,1,0
CUST_0020,1,2014-01-28,9.34,2014,1,28,1,4.5666666666666655,4.13692317227832,5.65142857142857,7.32,9.34,0.3821114652757654,0.0885733603786342,-5.449999999999999,-1.9700000000000009,0.9058955851704352,8.183333333333332,0.5580448065173116,0.09856197669349909,1,0
CUST_0020,1,2014-01-29,3.95,2014,1,29,2,5.103333333333332,3.793841500818573,6.028571428571429,-5.39,3.95,0.4076113203902251,0.1264367816091954,1.6100000000000003,2.64,0.743404604993842,8.339999999999998,0.6119104716227017,0.11202288767034996,1,0
CUST_0020,1,2014-01-30,0.71,2014,1,30,3,4.666666666666665,4.359407452089483,5.862857142857143,-3.24,0.71,0.396406838597508,0.0480054090601757,-1.31,-1.16,0.934158739733461,6.383333333333332,0.7310704960835508,0.10739732324085616,1,0
